Case,Activity,Timestamp,Resource,label
3527,Bring drinks,2024-10-07 20:29:07.552,Barman-000003,form-based events(2024-10-07 20:29:07.552)
3527,Review drinks,2024-10-07 20:29:07.552,Waiter-000002,form-based events(2024-10-07 20:35:56.722)
3527,Signal food complete,2024-10-14 22:20:00.233,Cook-000002,
3527,Bring food,2024-10-14 23:43:34.563,Cook helper-000002,
3527,Deliver to customer,2024-10-14 23:58:14.659,Waiter-000002,
3527,EVENT 8 END,2024-10-15 00:00:43.497,,
3528,Take order,2024-10-07 20:00:00.000,Waiter-000002,
3528,start,2024-10-07 20:00:00.000,,
3528,Review order,2024-10-07 20:03:10.945,Waiter-000003,
3528,Prepare starter,2024-10-07 20:04:11.068,Cook helper-000001,
3528,prepare drinks,2024-10-07 20:04:11.068,Barman-000003,
3528,Bring drinks,2024-10-07 20:05:29.769,Barman-000003,
3528,Review drinks,2024-10-07 20:07:28.456,Waiter-000005,
3528,prepare drinks,2024-10-07 20:07:58.318,Barman-000003,
3528,Bring drinks,2024-10-07 20:10:44.960,Barman-000001,
3528,Review drinks,2024-10-07 20:17:30.955,Waiter-000001,
3528,Prepare main course,2024-10-14 22:29:00.056,Cook-000001,
3528,Signal food complete,2024-10-22 20:00:43.944,Cook-000003,
3528,Bring food,2024-10-22 20:35:41.057,Cook helper-000002,
3528,Deliver to customer,2024-10-22 20:39:57.775,Waiter-000005,
3528,EVENT 8 END,2024-10-22 20:41:30.238,,
3529,Take order,2024-10-07 20:15:00.000,Waiter-000003,
3529,start,2024-10-07 20:15:00.000,,
3529,Review order,2024-10-07 20:18:25.506,Waiter-000004,
3529,prepare drinks,2024-10-07 20:18:30.264,Barman-000002,
3529,Bring drinks,2024-10-07 20:27:25.117,Barman-000001,form-based events(2024-10-07 20:27:25.117)
3529,Review drinks,2024-10-07 20:27:25.117,Waiter-000001,form-based events(2024-10-07 20:28:42.902)
3529,prepare drinks,2024-10-07 20:29:27.063,Barman-000001,
3529,Bring drinks,2024-10-07 20:29:33.008,Barman-000002,form-based events(2024-10-07 20:29:33.008)
3529,Review drinks,2024-10-07 20:29:33.008,Waiter-000005,form-based events(2024-10-07 20:43:29.985)
3529,Prepare main course,2024-10-14 22:55:57.514,Cook-000003,
3529,Signal food complete,2024-10-22 20:46:23.764,Cook-000003,
3529,Bring food,2024-10-22 20:51:22.293,Cook helper-000003,
3529,Deliver to customer,2024-10-22 20:54:26.284,Waiter-000001,
3529,EVENT 8 END,2024-10-22 20:54:26.832,,
353,Take order,2024-05-21 18:15:00.000,Waiter-000005,
353,start,2024-05-21 18:15:00.000,,
353,Review order,2024-05-21 18:16:15.607,Waiter-000004,
353,Prepare starter,2024-05-21 18:18:21.824,Cook helper-000003,
353,prepare drinks,2024-05-21 18:18:21.824,Barman-000001,
353,Bring drinks,2024-05-21 18:30:29.700,Barman-000002,
353,Review drinks,2024-05-21 18:36:41.700,Waiter-000002,
353,Prepare main course,2024-05-21 22:06:48.279,Cook-000001,
353,Signal food complete,2024-05-22 19:30:51.125,Cook-000001,
353,Bring food,2024-05-22 21:15:54.825,Cook helper-000001,
353,Deliver to customer,2024-05-22 21:16:30.606,Waiter-000004,
353,EVENT 8 END,2024-05-22 21:18:20.561,,
3530,Take order,2024-10-07 20:30:00.000,Waiter-000003,
3530,start,2024-10-07 20:30:00.000,,
3530,Review order,2024-10-07 20:30:01.617,Waiter-000004,
3530,prepare drinks,2024-10-07 20:31:15.596,Barman-000001,
3530,Bring drinks,2024-10-07 20:33:44.921,Barman-000001,
3530,Review drinks,2024-10-07 20:35:33.445,Waiter-000005,
3530,prepare drinks,2024-10-07 20:36:05.407,Barman-000001,
3530,Bring drinks,2024-10-07 20:37:20.737,Barman-000003,
3530,Review drinks,2024-10-07 20:38:15.905,Waiter-000001,
3530,prepare drinks,2024-10-07 20:38:33.850,Barman-000001,
3530,Bring drinks,2024-10-07 20:40:55.605,Barman-000003,
3530,Review drinks,2024-10-07 20:41:39.557,Waiter-000004,
3530,Prepare main course,2024-10-14 23:23:44.003,Cook-000003,
3530,Signal food complete,2024-10-22 20:51:22.293,Cook-000003,
3530,Bring food,2024-10-22 21:01:30.189,Cook helper-000002,
3530,Deliver to customer,2024-10-22 21:05:21.889,Waiter-000001,
3530,EVENT 8 END,2024-10-22 21:05:23.265,,
3531,Take order,2024-10-07 20:45:00.000,Waiter-000001,
3531,start,2024-10-07 20:45:00.000,,
3531,Review order,2024-10-07 20:45:05.860,Waiter-000002,
3531,prepare drinks,2024-10-07 20:45:50.139,Barman-000001,
3531,Bring drinks,2024-10-07 20:51:14.105,Barman-000003,form-based events(2024-10-07 20:51:14.105)
3531,Review drinks,2024-10-07 20:51:14.105,Waiter-000001,form-based events(2024-10-07 21:01:07.424)
3531,prepare drinks,2024-10-07 21:03:14.875,Barman-000001,
3531,Bring drinks,2024-10-07 21:09:35.776,Barman-000002,form-based events(2024-10-07 21:09:35.776)
3531,Review drinks,2024-10-07 21:09:35.776,Waiter-000003,form-based events(2024-10-07 21:11:22.645)
3531,prepare drinks,2024-10-07 21:11:24.533,Barman-000001,
3531,Bring drinks,2024-10-07 21:14:05.285,Barman-000002,form-based events(2024-10-07 21:14:05.285)
3531,Review drinks,2024-10-07 21:14:05.285,Waiter-000003,form-based events(2024-10-07 21:25:38.887)
3531,Prepare main course,2024-10-14 23:36:14.215,Cook-000003,
3531,Signal food complete,2024-10-22 21:02:07.660,Cook-000002,
3531,Bring food,2024-10-22 21:32:33.947,Cook helper-000003,
3531,Deliver to customer,2024-10-22 21:33:18.160,Waiter-000004,
3531,EVENT 8 END,2024-10-22 21:35:30.254,,
3532,Take order,2024-10-07 21:00:00.000,Waiter-000004,
3532,start,2024-10-07 21:00:00.000,,
3532,Review order,2024-10-07 21:00:25.409,Waiter-000005,
3532,Prepare starter,2024-10-07 21:02:55.053,Cook helper-000002,
3532,prepare drinks,2024-10-07 21:02:55.053,Barman-000002,
3532,Bring drinks,2024-10-07 21:07:12.650,Barman-000003,
3532,Review drinks,2024-10-07 21:07:12.893,Waiter-000002,
3532,prepare drinks,2024-10-07 21:10:32.433,Barman-000003,
3532,Bring drinks,2024-10-07 21:14:38.714,Barman-000001,
3532,Review drinks,2024-10-07 21:16:17.851,Waiter-000005,
3532,Signal food complete,2024-10-14 23:43:34.563,Cook-000002,
3532,Bring food,2024-10-14 23:48:40.170,Cook helper-000003,
3532,Deliver to customer,2024-10-14 23:50:24.319,Waiter-000005,
3532,EVENT 8 END,2024-10-14 23:50:36.954,,
3533,Take order,2024-10-07 21:15:00.000,Waiter-000004,
3533,start,2024-10-07 21:15:00.000,,
3533,Review order,2024-10-07 21:16:24.184,Waiter-000001,
3533,prepare drinks,2024-10-07 21:17:24.864,Barman-000003,
3533,Bring drinks,2024-10-07 21:23:44.548,Barman-000001,
3533,Review drinks,2024-10-07 21:36:59.479,Waiter-000002,
3533,prepare drinks,2024-10-07 21:37:18.284,Barman-000003,
3533,Bring drinks,2024-10-07 21:48:25.159,Barman-000001,
3533,Review drinks,2024-10-07 21:54:50.684,Waiter-000003,
3533,Prepare main course,2024-10-14 23:48:40.170,Cook-000002,
3533,Signal food complete,2024-10-22 21:05:18.147,Cook-000001,
3533,Bring food,2024-10-22 21:05:38.187,Cook helper-000001,
3533,Deliver to customer,2024-10-22 21:08:30.094,Waiter-000005,
3533,EVENT 8 END,2024-10-22 21:09:38.129,,
3534,Take order,2024-10-07 21:30:00.000,Waiter-000004,
3534,start,2024-10-07 21:30:00.000,,
3534,Review order,2024-10-07 21:34:09.270,Waiter-000005,
3534,prepare drinks,2024-10-07 21:37:19.585,Barman-000002,
3534,Bring drinks,2024-10-07 21:38:29.270,Barman-000001,form-based events(2024-10-07 21:38:29.270)
3534,Review drinks,2024-10-07 21:38:29.270,Waiter-000003,form-based events(2024-10-07 21:43:08.092)
3534,Prepare main course,2024-10-14 23:59:32.303,Cook-000002,
3534,Signal food complete,2024-10-22 21:19:25.042,Cook-000001,
3534,Bring food,2024-10-22 21:55:20.024,Cook helper-000003,
3534,Deliver to customer,2024-10-22 22:08:41.758,Waiter-000002,
3534,EVENT 8 END,2024-10-22 22:10:58.839,,
3535,Take order,2024-10-07 21:45:00.000,Waiter-000001,
3535,start,2024-10-07 21:45:00.000,,
3535,Review order,2024-10-07 21:47:11.300,Waiter-000002,
3535,prepare drinks,2024-10-07 21:47:32.055,Barman-000002,
3535,Bring drinks,2024-10-07 21:53:31.467,Barman-000003,form-based events(2024-10-07 21:53:31.467)
3535,Review drinks,2024-10-07 21:53:31.467,Waiter-000001,form-based events(2024-10-07 21:58:37.887)
3535,prepare drinks,2024-10-07 21:59:02.147,Barman-000002,
3535,Bring drinks,2024-10-07 22:02:45.172,Barman-000001,form-based events(2024-10-07 22:02:45.172)
3535,Review drinks,2024-10-07 22:02:45.172,Waiter-000003,form-based events(2024-10-07 22:03:30.167)
3535,Prepare main course,2024-10-15 00:21:51.669,Cook-000002,
3535,Signal food complete,2024-10-22 21:45:39.173,Cook-000002,
3535,Bring food,2024-10-22 21:59:43.123,Cook helper-000002,
3535,Deliver to customer,2024-10-22 22:00:05.285,Waiter-000005,
3535,EVENT 8 END,2024-10-22 22:02:27.600,,
3536,Take order,2024-10-07 22:00:00.000,Waiter-000002,
3536,start,2024-10-07 22:00:00.000,,
3536,Review order,2024-10-07 22:03:27.786,Waiter-000005,
3536,Prepare starter,2024-10-07 22:04:00.482,Cook helper-000003,
3536,prepare drinks,2024-10-07 22:04:00.482,Barman-000003,
3536,Bring drinks,2024-10-07 22:04:55.877,Barman-000002,form-based events(2024-10-07 22:04:55.877)
3536,Review drinks,2024-10-07 22:04:55.877,Waiter-000001,form-based events(2024-10-07 22:05:15.860)
3536,prepare drinks,2024-10-07 22:05:16.212,Barman-000001,
3536,Bring drinks,2024-10-07 22:05:19.200,Barman-000003,form-based events(2024-10-07 22:05:19.200)
3536,Review drinks,2024-10-07 22:05:19.200,Waiter-000002,form-based events(2024-10-07 22:32:56.992)
3536,prepare drinks,2024-10-07 22:33:09.427,Barman-000002,
3536,Bring drinks,2024-10-07 22:35:14.677,Barman-000001,form-based events(2024-10-07 22:35:14.677)
3536,Review drinks,2024-10-07 22:35:14.677,Waiter-000001,form-based events(2024-10-07 22:37:39.663)
3536,Prepare main course,2024-10-15 00:26:27.839,Cook-000003,
3536,Signal food complete,2024-10-22 21:32:33.947,Cook-000002,
3536,Bring food,2024-10-22 21:45:39.173,Cook helper-000001,
3536,Deliver to customer,2024-10-22 21:45:59.422,Waiter-000003,
3536,EVENT 8 END,2024-10-22 21:46:06.612,,
3537,Take order,2024-10-07 22:15:00.000,Waiter-000004,
3537,start,2024-10-07 22:15:00.000,,
3537,Review order,2024-10-07 22:17:56.588,Waiter-000003,
3537,Prepare starter,2024-10-07 22:19:05.627,Cook helper-000003,
3537,prepare drinks,2024-10-07 22:19:05.627,Barman-000002,
3537,Bring drinks,2024-10-07 22:25:52.949,Barman-000001,
3537,Review drinks,2024-10-07 22:33:52.374,Waiter-000003,
3537,Prepare main course,2024-10-15 00:26:36.813,Cook-000003,
3537,Signal food complete,2024-10-22 21:59:43.123,Cook-000002,
3537,Bring food,2024-10-22 22:34:46.193,Cook helper-000002,
3537,Deliver to customer,2024-10-22 22:39:37.851,Waiter-000003,
3537,EVENT 8 END,2024-10-22 22:42:51.348,,
3538,Take order,2024-10-07 22:30:00.000,Waiter-000001,
3538,start,2024-10-07 22:30:00.000,,
3538,Review order,2024-10-07 22:33:51.460,Waiter-000004,
3538,prepare drinks,2024-10-07 22:34:46.393,Barman-000003,
3538,Bring drinks,2024-10-07 22:44:23.389,Barman-000002,form-based events(2024-10-07 22:44:23.389)
3538,Review drinks,2024-10-07 22:44:23.389,Waiter-000001,form-based events(2024-10-07 22:49:02.992)
3538,prepare drinks,2024-10-07 22:49:41.476,Barman-000001,
3538,Bring drinks,2024-10-07 22:49:42.841,Barman-000002,form-based events(2024-10-07 22:49:42.841)
3538,Review drinks,2024-10-07 22:49:42.841,Waiter-000001,form-based events(2024-10-07 23:05:05.834)
3538,Prepare main course,2024-10-15 01:05:36.156,Cook-000003,
3538,Signal food complete,2024-10-22 22:02:26.998,Cook-000003,
3538,Bring food,2024-10-22 23:37:40.307,Cook helper-000002,
3538,Deliver to customer,2024-10-22 23:39:45.046,Waiter-000003,
3538,EVENT 8 END,2024-10-22 23:44:32.989,,
3539,Take order,2024-10-07 22:45:00.000,Waiter-000005,
3539,start,2024-10-07 22:45:00.000,,
3539,Review order,2024-10-07 22:45:14.751,Waiter-000002,
3539,Prepare starter,2024-10-07 22:45:35.792,Cook helper-000003,
3539,prepare drinks,2024-10-07 22:45:35.792,Barman-000001,
3539,Bring drinks,2024-10-07 22:48:32.384,Barman-000003,
3539,Review drinks,2024-10-07 22:50:39.838,Waiter-000004,
3539,Prepare main course,2024-10-15 01:13:52.863,Cook-000002,
3539,Signal food complete,2024-10-22 22:01:58.703,Cook-000001,
3539,Bring food,2024-10-22 23:23:03.431,Cook helper-000001,
3539,Deliver to customer,2024-10-22 23:29:46.410,Waiter-000001,
3539,EVENT 8 END,2024-10-22 23:31:55.292,,
354,Take order,2024-05-21 18:30:00.000,Waiter-000003,
354,start,2024-05-21 18:30:00.000,,
354,Review order,2024-05-21 18:32:15.118,Waiter-000005,
354,prepare drinks,2024-05-21 18:32:18.271,Barman-000003,
354,Bring drinks,2024-05-21 18:43:58.140,Barman-000001,form-based events(2024-05-21 18:43:58.140)
354,Review drinks,2024-05-21 18:43:58.140,Waiter-000005,form-based events(2024-05-21 18:54:59.828)
354,prepare drinks,2024-05-21 18:57:16.028,Barman-000001,
354,Bring drinks,2024-05-21 18:59:19.903,Barman-000002,form-based events(2024-05-21 18:59:19.903)
354,Review drinks,2024-05-21 18:59:19.903,Waiter-000004,form-based events(2024-05-21 18:59:49.217)
354,Prepare main course,2024-05-21 22:22:05.804,Cook-000001,
354,Signal food complete,2024-05-22 21:03:11.486,Cook-000003,
354,Bring food,2024-05-22 21:13:08.880,Cook helper-000002,
354,Deliver to customer,2024-05-22 21:15:25.636,Waiter-000001,
354,EVENT 8 END,2024-05-22 21:17:16.715,,
3540,Take order,2024-10-07 23:00:00.000,Waiter-000005,
3540,start,2024-10-07 23:00:00.000,,
3540,Review order,2024-10-07 23:00:12.313,Waiter-000002,
3540,Prepare starter,2024-10-07 23:00:51.806,Cook helper-000002,
3540,prepare drinks,2024-10-07 23:00:51.806,Barman-000001,
3540,Bring drinks,2024-10-07 23:05:41.898,Barman-000003,form-based events(2024-10-07 23:05:41.898)
3540,Review drinks,2024-10-07 23:05:41.898,Waiter-000004,form-based events(2024-10-07 23:10:03.447)
3540,Signal food complete,2024-10-15 01:20:24.303,Cook-000002,
3540,Bring food,2024-10-15 01:54:24.153,Cook helper-000003,
3540,Deliver to customer,2024-10-15 01:54:29.374,Waiter-000003,
3540,EVENT 8 END,2024-10-15 01:56:04.691,,
3541,Take order,2024-10-07 23:15:00.000,Waiter-000005,
3541,start,2024-10-07 23:15:00.000,,
3541,Review order,2024-10-07 23:15:04.216,Waiter-000002,
3541,prepare drinks,2024-10-07 23:15:23.487,Barman-000002,
3541,Bring drinks,2024-10-07 23:16:30.144,Barman-000001,form-based events(2024-10-07 23:16:30.144)
3541,Review drinks,2024-10-07 23:16:30.144,Waiter-000001,form-based events(2024-10-07 23:19:29.574)
3541,prepare drinks,2024-10-07 23:19:51.257,Barman-000003,
3541,Bring drinks,2024-10-07 23:37:02.870,Barman-000001,form-based events(2024-10-07 23:37:02.870)
3541,Review drinks,2024-10-07 23:37:02.870,Waiter-000005,form-based events(2024-10-07 23:44:06.382)
3541,Prepare main course,2024-10-15 01:26:23.757,Cook-000001,
3541,Signal food complete,2024-10-22 23:23:03.431,Cook-000001,
3541,Bring food,2024-10-22 23:35:12.479,Cook helper-000003,
3541,Deliver to customer,2024-10-22 23:36:16.719,Waiter-000002,
3541,EVENT 8 END,2024-10-22 23:36:22.019,,
3542,Take order,2024-10-07 23:30:00.000,Waiter-000005,
3542,start,2024-10-07 23:30:00.000,,
3542,Review order,2024-10-07 23:31:56.228,Waiter-000002,
3542,prepare drinks,2024-10-07 23:32:52.636,Barman-000002,
3542,Bring drinks,2024-10-07 23:41:42.218,Barman-000003,
3542,Review drinks,2024-10-07 23:53:05.103,Waiter-000004,
3542,prepare drinks,2024-10-07 23:53:35.723,Barman-000002,
3542,Bring drinks,2024-10-08 00:04:23.596,Barman-000001,
3542,Review drinks,2024-10-08 00:04:37.996,Waiter-000003,
3542,Prepare main course,2024-10-15 01:43:01.921,Cook-000003,
3542,Signal food complete,2024-10-22 23:37:46.823,Cook-000003,
3542,Bring food,2024-10-22 23:46:53.290,Cook helper-000003,
3542,Deliver to customer,2024-10-23 00:00:12.347,Waiter-000002,
3542,EVENT 8 END,2024-10-23 00:00:56.390,,
3543,Take order,2024-10-07 23:45:00.000,Waiter-000002,
3543,start,2024-10-07 23:45:00.000,,
3543,Review order,2024-10-07 23:47:39.621,Waiter-000001,
3543,prepare drinks,2024-10-07 23:47:48.707,Barman-000002,
3543,Bring drinks,2024-10-07 23:50:34.726,Barman-000001,form-based events(2024-10-07 23:50:34.726)
3543,Review drinks,2024-10-07 23:50:34.726,Waiter-000002,form-based events(2024-10-08 00:01:12.361)
3543,Prepare main course,2024-10-15 18:11:24.389,Cook-000003,
3543,Signal food complete,2024-10-22 23:40:03.074,Cook-000001,
3543,Bring food,2024-10-22 23:46:14.768,Cook helper-000001,
3543,Deliver to customer,2024-10-22 23:52:04.303,Waiter-000003,
3543,EVENT 8 END,2024-10-22 23:52:16.160,,
3544,Take order,2024-10-08 00:00:00.000,Waiter-000005,
3544,start,2024-10-08 00:00:00.000,,
3544,Review order,2024-10-08 00:03:38.129,Waiter-000001,
3544,prepare drinks,2024-10-08 00:03:42.046,Barman-000003,
3544,Bring drinks,2024-10-08 00:12:35.475,Barman-000002,
3544,Review drinks,2024-10-08 00:13:45.047,Waiter-000004,
3544,Prepare main course,2024-10-15 18:46:14.213,Cook-000001,
3544,Signal food complete,2024-10-23 01:08:47.061,Cook-000002,
3544,Bring food,2024-10-23 18:11:50.427,Cook helper-000003,
3544,Deliver to customer,2024-10-23 18:12:23.800,Waiter-000001,
3544,EVENT 8 END,2024-10-23 18:17:10.924,,
3545,Take order,2024-10-08 00:15:00.000,Waiter-000002,
3545,start,2024-10-08 00:15:00.000,,
3545,Review order,2024-10-08 00:20:30.281,Waiter-000005,
3545,prepare drinks,2024-10-08 00:20:51.600,Barman-000001,
3545,Bring drinks,2024-10-08 00:24:53.834,Barman-000003,
3545,Review drinks,2024-10-08 00:25:20.858,Waiter-000003,
3545,prepare drinks,2024-10-08 00:26:03.327,Barman-000002,
3545,Bring drinks,2024-10-08 00:31:13.742,Barman-000001,
3545,Review drinks,2024-10-08 00:31:40.329,Waiter-000002,
3545,Prepare main course,2024-10-15 18:54:08.411,Cook-000003,
3545,Signal food complete,2024-10-22 23:56:53.267,Cook-000003,
3545,Bring food,2024-10-22 23:59:06.023,Cook helper-000002,
3545,Deliver to customer,2024-10-23 00:03:56.275,Waiter-000005,
3545,EVENT 8 END,2024-10-23 00:04:35.733,,
3546,Take order,2024-10-08 00:30:00.000,Waiter-000004,
3546,start,2024-10-08 00:30:00.000,,
3546,Review order,2024-10-08 00:33:25.421,Waiter-000005,
3546,Prepare starter,2024-10-08 00:33:51.952,Cook helper-000003,
3546,prepare drinks,2024-10-08 00:33:51.952,Barman-000003,
3546,Bring drinks,2024-10-08 00:35:40.988,Barman-000002,form-based events(2024-10-08 00:35:40.988)
3546,Review drinks,2024-10-08 00:35:40.988,Waiter-000003,form-based events(2024-10-08 00:40:22.993)
3546,Prepare main course,2024-10-15 19:13:54.751,Cook-000003,
3546,Signal food complete,2024-10-23 01:32:31.990,Cook-000003,
3546,Bring food,2024-10-23 01:45:30.359,Cook helper-000002,
3546,Deliver to customer,2024-10-23 01:50:40.527,Waiter-000001,
3546,EVENT 8 END,2024-10-23 01:51:08.676,,
3547,Take order,2024-10-08 00:45:00.000,Waiter-000001,
3547,start,2024-10-08 00:45:00.000,,
3547,Review order,2024-10-08 00:46:02.965,Waiter-000004,
3547,Prepare starter,2024-10-08 00:46:21.123,Cook helper-000002,
3547,prepare drinks,2024-10-08 00:46:21.123,Barman-000001,
3547,Bring drinks,2024-10-08 00:52:21.852,Barman-000003,
3547,Review drinks,2024-10-08 01:07:17.826,Waiter-000001,
3547,prepare drinks,2024-10-08 01:07:27.592,Barman-000002,
3547,Bring drinks,2024-10-08 01:13:06.109,Barman-000003,
3547,Review drinks,2024-10-08 01:19:22.373,Waiter-000003,
3547,Prepare main course,2024-10-15 19:19:41.948,Cook-000002,
3547,Signal food complete,2024-10-22 23:59:17.044,Cook-000001,
3547,Bring food,2024-10-23 00:34:51.649,Cook helper-000003,
3547,Deliver to customer,2024-10-23 00:36:15.982,Waiter-000004,
3547,EVENT 8 END,2024-10-23 00:41:04.876,,
3548,Take order,2024-10-08 01:00:00.000,Waiter-000005,
3548,start,2024-10-08 01:00:00.000,,
3548,Review order,2024-10-08 01:00:34.266,Waiter-000002,
3548,prepare drinks,2024-10-08 01:00:42.892,Barman-000002,
