Case,Activity,Timestamp,Resource,Event,label
7083564,record date of decision environmental permit,2013-05-13 07:00:32,560890,40894,
7083564,register objection and appeal periods,2013-05-13 07:00:32,560890,40889,form-based (orig=2013-05-13 07:00:33)
7083564,set decision phase decision permitting decided,2013-05-13 07:00:32,560890,40893,form-based (orig=2013-05-13 07:00:34) ; form-based (orig=2013-05-13 07:00:32)
7083564,start decision phase decision permitting sent,2013-05-13 07:00:32,560890,40892,form-based (orig=2013-05-13 07:00:35)
7083564,transcript decision environmental permit to stakeholders,2013-05-13 07:00:36,560890,40898,
7083564,enter senddate decision environmental permit,2013-05-13 17:26:27,560890,40900,
7087767,register submission date request,2013-03-22 08:00:03,560912,40901,
7087767,phase application received,2013-03-27 18:39:39,560912,40903,
7087767,send confirmation receipt,2013-03-27 18:39:40,560912,40904,
7087767,send confirmation receipt,2013-03-27 18:39:40,560912,40906,form-based (orig=2013-03-27 18:51:09)
7087767,regular procedure without MER,2013-03-27 18:39:40,560912,40908,form-based (orig=2013-03-27 18:51:12)
7087767,start WABOprocedure,2013-03-27 18:51:13,560912,40909,
7087767,article 33 applies,2013-05-14 07:00:38,3273854,40924,
7087767,article 34  WABO applies,2013-05-14 07:00:39,3273854,40920,
7087767,article 35 applies,2013-05-14 07:00:39,3273854,40925,form-based (orig=2013-05-14 07:00:40)
7087767,ask stakeholders views,2013-05-14 07:00:39,3273854,40922,form-based (orig=2013-05-14 07:00:41)
7087767,assessment of content completed,2013-05-14 07:00:42,3273854,40935,
7087767,completed subcases content,2013-05-14 07:00:43,3273854,40930,
7087767,create publication document,2013-05-14 07:00:44,3273854,40914,
7087767,create subcases completeness,2013-05-14 07:00:45,3273854,40913,
7087767,creating decision suspension art. 33 WABO,2013-05-14 07:00:46,3273854,40931,
7087767,grounds for refusal,2013-05-14 07:00:47,3273854,40921,
7087767,investigate BAG objects,2013-05-14 07:00:48,3273854,40936,
7087767,phase advice known,2013-05-14 07:00:49,3273854,40927,
7087767,phase application receptive,2013-05-14 07:00:50,3273854,40934,
7087767,phase decision suspended,2013-05-14 07:00:50,3273854,40928,form-based (orig=2013-05-14 07:00:51)
7087767,procedure change,2013-05-14 07:00:50,3273854,40915,form-based (orig=2013-05-14 07:00:52) ; form-based (orig=2013-05-14 07:00:51)
7087767,procedure change,2013-05-14 07:00:50,3273854,40919,form-based (orig=2013-05-14 07:00:53) ; form-based (orig=2013-05-14 07:00:51)
7087767,procedure change after completeness,2013-05-14 07:00:50,3273854,40917,form-based (orig=2013-05-14 07:00:54)
7087767,request complete,2013-05-14 07:00:54,3273854,40916,form-based (orig=2013-05-14 07:00:55)
7087767,send decision suspension,2013-05-14 07:00:54,3273854,40926,form-based (orig=2013-05-14 07:00:56)
7087767,send letter in progress,2013-05-14 07:00:54,3273854,40918,form-based (orig=2013-05-14 07:00:57)
7087767,set decision phase suspension decided,2013-05-14 07:00:54,3273854,40932,form-based (orig=2013-05-14 07:00:58)
7087767,set decision phase suspension sent,2013-05-14 07:00:59,3273854,40933,
7087767,suspension ground applicable,2013-05-14 07:00:59,3273854,40923,form-based (orig=2013-05-14 07:01:00)
7087767,treat subcases content,2013-05-14 07:00:59,3273854,40929,form-based (orig=2013-05-14 07:01:01)
7087767,enter enddate suspension art. 33 WABO,2013-05-14 07:01:01,3273854,40939,form-based (orig=2013-10-03 07:00:02)
7087767,set decision phase: suspension cancelled,2013-05-14 07:01:01,3273854,40940,form-based (orig=2013-10-03 07:00:03)
7087767,by law,2013-10-15 07:01:14,3273854,40943,
7087767,creating environmental permit decision,2013-10-15 07:01:14,3273854,40951,form-based (orig=2013-10-15 07:01:15)
7087767,decision date prior to decision,2013-10-15 07:01:14,3273854,40944,form-based (orig=2013-10-15 07:01:16) ; form-based (orig=2013-10-15 07:01:15)
7087767,enter enddate of suspension,2013-10-15 07:01:15,3273854,40942,form-based (orig=2013-10-15 07:01:17)
7087767,enter senddate decision suspension,2013-10-15 07:01:18,3273854,40950,
7087767,phase procedure resumed,2013-10-15 07:01:18,3273854,40948,form-based (orig=2013-10-15 07:01:19)
7087767,refusal after suspension,2013-10-15 07:01:18,3273854,40941,form-based (orig=2013-10-15 07:01:20)
7087767,set decision status,2013-10-15 07:01:20,3273854,40947,form-based (orig=2013-10-15 07:01:21)
7087767,set decision status,2013-10-15 07:01:20,3273854,40949,form-based (orig=2013-10-15 07:01:22)
7087767,subcase art. 33 WABO completed,2013-10-15 07:01:23,3273854,40945,
7087767,treat subcase suspension art. 33 WABO,2013-10-15 07:01:24,3273854,40946,
7087767,generating decision environmental permit,2013-11-07 08:00:02,2670601,40954,
7087767,phase decision ready,2013-11-07 08:00:03,2670601,40953,
7087767,submit decision,2013-11-07 08:00:04,2670601,40952,
7087767,creating cover letter decision,2013-11-08 08:00:01,560890,40956,
7087767,enter senddate decision environmental permit,2013-11-08 08:00:02,560890,40960,
7087767,phase decision sent,2013-11-08 08:00:03,560890,40962,
7087767,phase decision taken,2013-11-08 08:00:03,560890,40959,form-based (orig=2013-11-08 08:00:04)
7087767,record date of decision environmental permit,2013-11-08 08:00:03,560890,40964,form-based (orig=2013-11-08 08:00:05)
7087767,register objection and appeal periods,2013-11-08 08:00:06,560890,40955,
7087767,set decision phase decision permitting decided,2013-11-08 08:00:07,560890,40963,
7087767,start decision phase decision permitting sent,2013-11-08 08:00:08,560890,40958,
7087767,transcript decision environmental permit to stakeholders,2013-11-08 08:00:09,560890,40961,
7087767,enter senddate decision environmental permit,2013-11-08 16:29:59,560890,40965,
7097330,register submission date request,2013-03-22 08:00:04,560872,40967,
7097330,phase application received,2013-03-28 20:09:08,560872,40969,
7097330,send confirmation receipt,2013-03-28 20:09:09,560872,40970,
7097330,regular procedure without MER,2013-03-28 20:09:09,560872,40973,form-based (orig=2013-03-28 20:13:26)
7097330,start WABOprocedure,2013-03-28 20:09:09,560872,40974,form-based (orig=2013-03-28 20:13:27)
7097330,article 33 applies,2013-03-28 20:13:27,3273854,40988,form-based (orig=2013-05-14 07:01:02)
7097330,article 34  WABO applies,2013-03-28 20:13:27,3273854,40984,form-based (orig=2013-05-14 07:01:03)
7097330,article 35 applies,2013-05-14 07:01:03,3273854,40989,form-based (orig=2013-05-14 07:01:04)
7097330,ask stakeholders views,2013-05-14 07:01:03,3273854,40986,form-based (orig=2013-05-14 07:01:05)
7097330,assessment of content completed,2013-05-14 07:01:06,3273854,40998,
7097330,completed subcases content,2013-05-14 07:01:07,3273854,40992,
7097330,create publication document,2013-05-14 07:01:08,3273854,40978,
7097330,create subcases completeness,2013-05-14 07:01:09,3273854,40977,
7097330,creating decision suspension art. 33 WABO,2013-05-14 07:01:09,3273854,40997,form-based (orig=2013-05-14 07:01:10)
7097330,grounds for refusal,2013-05-14 07:01:09,3273854,40985,form-based (orig=2013-05-14 07:01:11)
7097330,phase advice known,2013-05-14 07:01:12,3273854,40996,
7097330,phase application receptive,2013-05-14 07:01:13,3273854,40999,
7097330,phase decision suspended,2013-05-14 07:01:13,3273854,40991,form-based (orig=2013-05-14 07:01:14)
7097330,procedure change,2013-05-14 07:01:13,3273854,40979,form-based (orig=2013-05-14 07:01:15)
7097330,procedure change,2013-05-14 07:01:15,3273854,40983,form-based (orig=2013-05-14 07:01:16)
7097330,procedure change after completeness,2013-05-14 07:01:15,3273854,40981,form-based (orig=2013-05-14 07:01:17) ; form-based (orig=2013-05-14 07:01:15)
7097330,request complete,2013-05-14 07:01:15,3273854,40980,form-based (orig=2013-05-14 07:01:18)
7097330,send decision suspension,2013-05-14 07:01:19,3273854,40995,
7097330,send letter in progress,2013-05-14 07:01:20,3273854,40982,
7097330,set decision phase suspension decided,2013-05-14 07:01:21,2670601,40993,
7097330,set decision phase suspension sent,2013-05-14 07:01:21,2670601,40990,form-based (orig=2013-05-14 07:01:22)
7097330,suspension ground applicable,2013-05-14 07:01:21,3273854,40987,form-based (orig=2013-05-14 07:01:23)
7097330,treat subcases content,2013-05-14 07:01:21,3273854,40994,form-based (orig=2013-05-14 07:01:24)
7097330,set decision phase: suspension cancelled,2013-05-14 07:01:21,2670601,41004,form-based (orig=2013-08-22 07:00:01)
7097330,by law,2013-11-11 08:00:02,2670601,41007,
7097330,create publication document,2013-11-11 08:00:02,560890,41011,form-based (orig=2013-11-11 08:00:03)
7097330,creating cover letter decision,2013-11-11 08:00:02,560890,41010,form-based (orig=2013-11-11 08:00:04)
7097330,creating environmental permit decision,2013-11-11 08:00:05,2670601,41018,
7097330,decision date prior to decision,2013-11-11 08:00:06,2670601,41008,
7097330,enter enddate of suspension,2013-11-11 08:00:06,2670601,41006,form-based (orig=2013-11-11 08:00:07)
7097330,enter senddate decision environmental permit,2013-11-11 08:00:06,560890,41021,form-based (orig=2013-11-11 08:00:08)
7097330,enter senddate decision suspension,2013-11-11 08:00:08,2670601,41015,form-based (orig=2013-11-11 08:00:09)
7097330,generating decision environmental permit,2013-11-11 08:00:08,2670601,41017,form-based (orig=2013-11-11 08:00:10) ; form-based (orig=2013-11-11 08:00:09)
7097330,phase decision sent,2013-11-11 08:00:09,560890,41023,form-based (orig=2013-11-11 08:00:11) ; form-based (orig=2013-11-11 08:00:10)
7097330,phase decision taken,2013-11-11 08:00:09,2670601,41014,form-based (orig=2013-11-11 08:00:12) ; form-based (orig=2013-11-11 08:00:10)
7097330,phase procedure resumed,2013-11-11 08:00:09,2670601,41024,form-based (orig=2013-11-11 08:00:13) ; form-based (orig=2013-11-11 08:00:12)
7097330,refusal after suspension,2013-11-11 08:00:12,2670601,41005,form-based (orig=2013-11-11 08:00:14)
7097330,register objection and appeal periods,2013-11-11 08:00:15,560890,41009,
7097330,set decision phase decision permitting decided,2013-11-11 08:00:16,2670601,41022,
7097330,set decision status,2013-11-11 08:00:16,2670601,41012,form-based (orig=2013-11-11 08:00:17)
7097330,set decision status,2013-11-11 08:00:16,2670601,41020,form-based (orig=2013-11-11 08:00:18)
7097330,start decision phase decision permitting sent,2013-11-11 08:00:19,560890,41019,
7097330,subcase art. 33 WABO completed,2013-11-11 08:00:19,2670601,41013,form-based (orig=2013-11-11 08:00:20)
7097330,transcript decision environmental permit to stakeholders,2013-11-11 08:00:19,560890,41025,form-based (orig=2013-11-11 08:00:21) ; form-based (orig=2013-11-11 08:00:20)
7097330,treat subcase suspension art. 33 WABO,2013-11-11 08:00:20,2670601,41016,form-based (orig=2013-11-11 08:00:22)
7097330,enter senddate decision environmental permit,2013-11-11 19:35:56,560890,41028,
7099003,phase application received,2013-03-28 20:53:35,560872,41031,
7099003,no permit needed or only notification needed,2013-03-28 20:57:01,560872,41033,
7099003,applicant is stakeholder,2013-03-28 20:57:04,560872,41034,
7099003,forward to the competent authority,2013-03-28 20:57:13,560872,41036,
7099003,regular procedure without MER,2013-03-28 20:57:14,560872,41037,
7099003,start WABOprocedure,2013-03-28 20:57:15,560872,41038,
7100593,register submission date request,2013-03-26 08:00:08,560925,41046,
7100593,phase application received,2013-03-28 23:11:47,560925,41048,
7100593,send confirmation receipt,2013-03-28 23:11:47,560925,41050,form-based (orig=2013-03-28 23:49:03)
7100593,regular procedure without MER,2013-03-28 23:11:47,560925,41053,form-based (orig=2013-03-28 23:49:16)
7100593,start WABOprocedure,2013-03-28 23:49:17,560925,41054,
7100593,enter date decision procedure term extension,2013-05-17 07:00:01,3273854,41060,
7100593,enter senddate decision procedure term extension,2013-05-17 07:00:02,3273854,41057,
7100593,enter senddate procedure term extension,2013-05-17 07:00:03,3273854,41058,
7100593,start decision phase extension granted,2013-05-17 07:00:03,3273854,41059,form-based (orig=2013-05-17 07:00:04)
7100593,start decision phase extension granted,2013-05-17 07:00:03,3273854,41061,form-based (orig=2013-05-17 07:00:05) ; form-based (orig=2013-05-17 07:00:03)
7100593,copy decision to extend procedure to stakeholders,2013-05-17 07:00:03,3273854,41066,form-based (orig=2013-05-21 07:01:12) ; form-based (orig=2013-05-17 07:00:03)
7100593,create cover letter extend procedure term,2013-05-17 07:00:03,3273854,41065,form-based (orig=2013-05-21 07:01:13)
7100593,create decision procedure term extension,2013-05-21 07:01:14,3273854,41070,
7100593,creating decision procedure term extension,2013-05-21 07:01:15,3273854,41068,
7100593,decision date prior to decision,2013-05-21 07:01:16,3273854,41064,
7100593,enter senddate procedure term extension,2013-05-21 07:01:17,3273854,41071,
7100593,extend procedure term,2013-05-21 07:01:18,3273854,41062,
7100593,phase procedure extended,2013-05-21 07:01:19,3273854,41067,
7100593,register number of days extension period,2013-05-21 07:01:20,3273854,41063,
7100593,set decision status,2013-05-21 07:01:20,3273854,41069,form-based (orig=2013-05-21 07:01:21)
7100593,article 34  WABO applies,2013-05-21 07:01:20,3273854,41079,form-based (orig=2013-06-05 07:00:11)
7100593,ask stakeholders views,2013-06-05 07:00:12,3273854,41081,
7100593,assessment of content completed,2013-06-05 07:00:13,3273854,41086,
7100593,by law,2013-06-05 07:00:14,3273854,41084,
7100593,completed subcases content,2013-06-05 07:00:15,3273854,41089,
7100593,coordination of application,2013-06-05 07:00:16,3273854,41083,
7100593,create publication document,2013-06-05 07:00:16,3273854,41073,form-based (orig=2013-06-05 07:00:17)
7100593,create subcases completeness,2013-06-05 07:00:16,3273854,41072,form-based (orig=2013-06-05 07:00:18) ; form-based (orig=2013-06-05 07:00:17)
7100593,creating environmental permit decision,2013-06-05 07:00:17,3273854,41088,form-based (orig=2013-06-05 07:00:19)
7100593,decision date prior to decision,2013-06-05 07:00:20,3273854,41085,
7100593,grounds for refusal,2013-06-05 07:00:21,3273854,41080,
7100593,phase advice known,2013-06-05 07:00:22,3273854,41087,
7100593,phase application receptive,2013-06-05 07:00:23,3273854,41092,
7100593,procedure change,2013-06-05 07:00:24,3273854,41074,
7100593,procedure change,2013-06-05 07:00:25,3273854,41078,
7100593,procedure change after completeness,2013-06-05 07:00:26,3273854,41076,
7100593,request complete,2013-06-05 07:00:27,3273854,41075,
7100593,send letter in progress,2013-06-05 07:00:27,3273854,41077,form-based (orig=2013-06-05 07:00:28)
7100593,set decision status,2013-06-05 07:00:27,3273854,41091,form-based (orig=2013-06-05 07:00:29) ; form-based (orig=2013-06-05 07:00:28)
7100593,suspension ground applicable,2013-06-05 07:00:28,3273854,41082,form-based (orig=2013-06-05 07:00:30)
7100593,treat subcases content,2013-06-05 07:00:30,3273854,41090,form-based (orig=2013-06-05 07:00:31)
7100593,create publication document,2013-06-05 07:00:30,560890,41096,form-based (orig=2013-06-07 07:00:20)
7100593,creating cover letter decision,2013-06-07 07:00:21,560890,41095,
7100593,enter senddate decision environmental permit,2013-06-07 07:00:22,560890,41098,
7100593,generating decision environmental permit,2013-06-07 07:00:22,560890,41102,form-based (orig=2013-06-07 07:00:23)
