,Case,Activity,Timestamp,Resource,label
33043,3086,Make decision,2024-03-28 17:44:14.916,Manager-000005,
33044,3086,notify reject,2024-03-28 17:48:09.322,Manager-000004,
33045,3086,time out,2024-03-28 18:00:13.281,,
46648,3087,Check for completeness,2024-03-28 21:40:44.798,Clerk-000005,
46649,3087,Request info,2024-03-28 21:47:54.155,Manager-000001,
46650,3087,info received,2024-03-28 21:48:01.670,,
46651,3087,Check for completeness,2024-03-28 21:48:11.670,Clerk-000006,
46652,3087,Request info,2024-03-28 21:55:22.707,Manager-000004,
46653,3087,info received,2024-03-28 22:24:12.668,,
46654,3087,Check for completeness,2024-03-28 22:24:22.668,Clerk-000001,
46655,3087,Perform checks,2024-03-28 22:34:08.051,Clerk-000005,
46656,3087,Make decision,2024-03-28 22:44:51.703,Manager-000003,
46657,3087,notify reject,2024-03-28 22:47:48.489,Manager-000001,
46658,3087,time out,2024-03-28 23:14:13.551,,
6384,3088,Check for completeness,2024-03-28 22:06:37.981,Clerk-000004,
6385,3088,Request info,2024-03-28 22:06:42.075,Manager-000005,
6386,3088,info received,2024-03-28 22:15:06.895,,
6387,3088,Check for completeness,2024-03-28 22:15:16.895,Clerk-000002,
6388,3088,Perform checks,2024-03-28 22:15:26.159,Clerk-000003,
6389,3088,Make decision,2024-03-28 22:16:28.551,Manager-000002,
6390,3088,notify reject,2024-03-28 22:16:40.482,Manager-000006,
6391,3088,time out,2024-03-28 22:23:52.435,,
36615,3089,Check for completeness,2024-03-29 01:15:52.699,Clerk-000006,
36616,3089,Request info,2024-03-29 01:28:41.248,Manager-000005,
36617,3089,info received,2024-03-29 01:50:14.947,,
36618,3089,Check for completeness,2024-03-29 01:50:24.947,Clerk-000004,
36619,3089,Request info,2024-03-29 02:39:36.282,Manager-000002,
36620,3089,Information exchange,2024-03-29 02:42:01.034,,HOMONYMOUS(info received)
36621,3089,Check for completeness,2024-03-29 02:42:11.034,Clerk-000002,
36622,3089,Perform checks,2024-03-29 02:46:29.327,Clerk-000003,
36623,3089,Make decision,2024-03-29 03:16:59.132,Manager-000006,
36624,3089,Notify accept,2024-03-29 03:38:42.368,Manager-000004,
36625,3089,Deliver card,2024-03-29 03:47:33.534,Manager-000003,
13104,3090,Check for completeness,2024-03-29 04:37:43.796,Clerk-000001,
13105,3090,Verification process,2024-03-29 04:41:58.085,Clerk-000005,HOMONYMOUS(Perform checks)
13106,3090,Decision review,2024-03-29 04:53:48.040,Manager-000001,HOMONYMOUS(Make decision)
13107,3090,notify reject,2024-03-29 04:56:45.367,Manager-000005,
13108,3090,time out,2024-03-29 04:58:58.577,,
21013,3091,Check for completeness,2024-03-29 05:20:06.033,Clerk-000006,
21014,3091,Request info,2024-03-29 05:38:09.112,Manager-000002,
21015,3091,info received,2024-03-29 06:30:38.362,,
21016,3091,Check for completeness,2024-03-29 06:30:48.362,Clerk-000003,
21017,3091,Perform checks,2024-03-29 06:41:13.622,Clerk-000001,
21018,3091,Make decision,2024-03-29 06:42:57.928,Manager-000001,
21019,3091,Notify accept,2024-03-29 06:50:43.137,Manager-000006,
21020,3091,Deliver card,2024-03-29 07:10:46.901,Manager-000003,
50039,3092,Check for completeness,2024-03-29 06:11:26.481,Clerk-000004,
50040,3092,Request info,2024-03-29 06:17:25.655,Manager-000006,
50041,3092,info received,2024-03-29 06:19:31.453,,
50042,3092,Check for completeness,2024-03-29 06:19:41.453,Clerk-000003,
50043,3092,Perform checks,2024-03-29 06:22:53.524,Clerk-000001,
50044,3092,Make decision,2024-03-29 06:23:41.902,Manager-000004,
50045,3092,Notify accept,2024-03-29 06:25:13.597,Manager-000003,
50046,3092,Deliver card,2024-03-29 06:57:43.670,Manager-000001,
34325,3093,Check for completeness,2024-03-29 06:18:32.577,Clerk-000002,
34326,3093,Perform checks,2024-03-29 06:25:06.932,Clerk-000005,
34327,3093,Make decision,2024-03-29 06:43:24.492,Manager-000005,
34328,3093,Notify accept,2024-03-29 06:45:27.709,Manager-000002,
34329,3093,Deliver card,2024-03-29 06:53:04.724,Manager-000005,
5524,3094,Check for completeness,2024-03-29 06:25:37.145,Clerk-000006,
5525,3094,Verification process,2024-03-29 06:30:12.792,Clerk-000004,HOMONYMOUS(Perform checks)
5526,3094,Make decision,2024-03-29 06:44:43.461,Manager-000006,
5527,3094,notify reject,2024-03-29 06:44:55.080,Manager-000004,
5528,3094,review request received,2024-03-29 07:01:52.672,,
5529,3094,Check for completeness,2024-03-29 07:02:02.672,Clerk-000006,
5530,3094,Information exchange,2024-03-29 07:12:13.767,Manager-000004,HOMONYMOUS(Request info)
5531,3094,info received,2024-03-29 07:16:59.959,,
5532,3094,Check for completeness,2024-03-29 07:17:09.959,Clerk-000001,
5533,3094,Request info,2024-03-29 07:22:38.919,Manager-000005,
5534,3094,info received,2024-03-29 07:23:14.737,,
5535,3094,Check for completeness,2024-03-29 07:23:24.737,Clerk-000005,
5536,3094,Request info,2024-03-29 07:23:48.240,Manager-000002,
5537,3094,info received,2024-03-29 07:33:14.534,,
5538,3094,Check for completeness,2024-03-29 07:33:24.534,Clerk-000002,
5539,3094,Perform checks,2024-03-29 07:35:00.974,Clerk-000006,
5540,3094,Make decision,2024-03-29 07:44:45.287,Manager-000004,
5541,3094,notify reject,2024-03-29 08:00:29.840,Manager-000003,
5542,3094,review request received,2024-03-29 08:13:13.360,,
5543,3094,Check for completeness,2024-03-29 08:13:23.360,Clerk-000004,
5544,3094,Perform checks,2024-03-29 08:25:29.024,Clerk-000002,
5545,3094,Make decision,2024-03-29 08:57:40.730,Manager-000001,
5546,3094,notify reject,2024-03-29 09:02:21.245,Manager-000005,
5547,3094,time out,2024-03-29 09:12:41.655,,
47854,3095,Check for completeness,2024-03-29 06:47:01.576,Clerk-000002,
47855,3095,Request info,2024-03-29 07:07:40.776,Manager-000002,
47856,3095,info received,2024-03-29 07:09:49.994,,
47857,3095,Check for completeness,2024-03-29 07:09:59.994,Clerk-000003,
47858,3095,Request info,2024-03-29 07:25:39.537,Manager-000006,
47859,3095,info received,2024-03-29 07:28:53.109,,
47860,3095,Check for completeness,2024-03-29 07:29:03.109,Clerk-000004,
47861,3095,Request info,2024-03-29 07:34:24.139,Manager-000001,
47862,3095,info received,2024-03-29 07:49:50.464,,
47863,3095,Check for completeness,2024-03-29 07:50:00.464,Clerk-000001,
47864,3095,Request info,2024-03-29 07:50:49.453,Manager-000005,
47865,3095,info received,2024-03-29 07:58:06.498,,
47866,3095,Check for completeness,2024-03-29 07:58:16.498,Clerk-000005,
47867,3095,Perform checks,2024-03-29 08:02:44.764,Clerk-000003,
47868,3095,Make decision,2024-03-29 08:27:34.374,Manager-000006,
47869,3095,notify reject,2024-03-29 08:39:02.638,Manager-000002,
47870,3095,review request received,2024-03-29 08:40:43.295,,
47871,3095,Check for completeness,2024-03-29 08:40:53.295,Clerk-000001,
47872,3095,Perform checks,2024-03-29 09:05:21.832,Clerk-000005,
47873,3095,Make decision,2024-03-29 09:23:51.350,Manager-000003,
47874,3095,Notify accept,2024-03-29 09:25:21.942,Manager-000006,
47875,3095,Deliver card,2024-03-29 09:32:26.948,Manager-000003,
36162,3096,Check for completeness,2024-03-29 08:36:29.340,Clerk-000006,
36163,3096,Request info,2024-03-29 09:06:56.531,Manager-000004,
36164,3096,info received,2024-03-29 09:09:57.583,,
36165,3096,Check for completeness,2024-03-29 09:10:07.583,Clerk-000003,
36166,3096,Perform checks,2024-03-29 09:16:20.335,Clerk-000002,
36167,3096,Make decision,2024-03-29 09:27:45.807,Manager-000002,
36168,3096,notify reject,2024-03-29 09:30:31.596,Manager-000004,
36169,3096,review request received,2024-03-29 09:38:09.978,,
36170,3096,Check for completeness,2024-03-29 09:38:19.978,Clerk-000005,
36171,3096,Request info,2024-03-29 09:39:20.017,Manager-000005,
36172,3096,info received,2024-03-29 10:25:30.347,,
36173,3096,Check for completeness,2024-03-29 10:25:40.347,Clerk-000002,
36174,3096,Request info,2024-03-29 10:36:25.705,Manager-000006,
36175,3096,info received,2024-03-29 10:38:43.348,,
36176,3096,Check for completeness,2024-03-29 10:38:53.348,Clerk-000006,
36177,3096,Perform checks,2024-03-29 10:41:01.823,Clerk-000005,
36178,3096,Make decision,2024-03-29 10:54:58.409,Manager-000002,
36179,3096,Notify accept,2024-03-29 10:58:46.468,Manager-000004,
36180,3096,Deliver card,2024-03-29 11:01:31.161,Manager-000005,
34144,3097,Check for completeness,2024-03-29 09:09:53.676,Clerk-000004,
34145,3097,Perform checks,2024-03-29 09:24:30.456,Clerk-000003,
34146,3097,Make decision,2024-03-29 09:28:11.635,Manager-000001,
34147,3097,notify reject,2024-03-29 09:54:12.260,Manager-000002,
34148,3097,time out,2024-03-29 10:09:40.477,,
53460,3098,Check for completeness,2024-03-29 09:23:47.728,Clerk-000001,
53461,3098,Perform checks,2024-03-29 09:24:10.907,Clerk-000006,
53462,3098,Make decision,2024-03-29 09:31:43.325,Manager-000005,
53463,3098,Notify accept,2024-03-29 09:33:35.957,Manager-000002,
53464,3098,Deliver card,2024-03-29 09:36:11.048,Manager-000006,
7448,3099,Check for completeness,2024-03-29 10:01:05.845,Clerk-000001,
7449,3099,Perform checks,2024-03-29 10:08:50.139,Clerk-000004,
7450,3099,Make decision,2024-03-29 10:14:38.258,Manager-000004,
7451,3099,notify reject,2024-03-29 10:23:29.864,Manager-000003,
7452,3099,review request received,2024-03-29 10:34:33.850,,
7453,3099,Check for completeness,2024-03-29 10:34:43.850,Clerk-000003,
7454,3099,Request info,2024-03-29 10:39:05.783,Manager-000001,
7455,3099,info received,2024-03-29 10:52:26.572,,
7456,3099,Check for completeness,2024-03-29 10:52:36.572,Clerk-000001,
7457,3099,Perform checks,2024-03-29 11:11:27.817,Clerk-000004,
7458,3099,Make decision,2024-03-29 11:13:19.241,Manager-000003,
7459,3099,notify reject,2024-03-29 11:17:19.838,Manager-000006,
7460,3099,review request received,2024-03-29 11:31:34.187,,
7461,3099,Check for completeness,2024-03-29 11:31:44.187,Clerk-000002,
7462,3099,Perform checks,2024-03-29 11:34:36.626,Clerk-000003,
7463,3099,Make decision,2024-03-29 11:48:40.104,Manager-000001,
7464,3099,notify reject,2024-03-29 11:58:03.477,Manager-000002,
7465,3099,review request received,2024-03-29 12:00:45.458,,
7466,3099,Check for completeness,2024-03-29 12:00:55.458,Clerk-000005,
7467,3099,Perform checks,2024-03-29 12:04:55.841,Clerk-000001,
7468,3099,Make decision,2024-03-29 12:07:47.331,Manager-000004,
7469,3099,notify reject,2024-03-29 12:15:43.455,Manager-000005,
7470,3099,review request received,2024-03-29 12:40:37.504,,
7471,3099,Check for completeness,2024-03-29 12:40:47.504,Clerk-000003,
7472,3099,Perform checks,2024-03-29 13:01:00.254,Clerk-000006,
7473,3099,Make decision,2024-03-29 14:09:11.435,Manager-000005,
7474,3099,Notify accept,2024-03-29 14:28:45.021,Manager-000001,
7475,3099,Deliver card,2024-03-29 14:35:17.504,Manager-000004,
30794,3100,Check for completeness,2024-03-29 11:56:06.116,Clerk-000006,
30795,3100,Verification process,2024-03-29 12:11:52.212,Clerk-000004,HOMONYMOUS(Perform checks)
30796,3100,Make decision,2024-03-29 12:16:10.520,Manager-000003,
30797,3100,notify reject,2024-03-29 12:17:48.201,Manager-000006,
30798,3100,review request received,2024-03-29 12:30:27.831,,
30799,3100,Verification process,2024-03-29 12:30:37.831,Clerk-000002,HOMONYMOUS(Check for completeness)
30800,3100,Request info,2024-03-29 12:34:11.710,Manager-000001,
30801,3100,info received,2024-03-29 12:43:25.544,,
30802,3100,Check for completeness,2024-03-29 12:43:35.544,Clerk-000005,
30803,3100,Perform checks,2024-03-29 12:57:42.933,Clerk-000001,
30804,3100,Make decision,2024-03-29 13:00:19.517,Manager-000002,
30805,3100,Notify accept,2024-03-29 13:06:17.591,Manager-000004,
30806,3100,Deliver card,2024-03-29 13:56:17.417,Manager-000006,
16058,3101,Check for completeness,2024-03-29 13:41:09.799,Clerk-000004,
16059,3101,Request info,2024-03-29 13:41:56.451,Manager-000003,
16060,3101,info received,2024-03-29 14:36:12.938,,
16061,3101,Check for completeness,2024-03-29 14:36:22.938,Clerk-000003,
16062,3101,Perform checks,2024-03-29 14:41:23.318,Clerk-000006,
16063,3101,Make decision,2024-03-29 14:41:46.810,Manager-000006,
16064,3101,Notify accept,2024-03-29 14:47:37.154,Manager-000005,
16065,3101,Deliver card,2024-03-29 14:53:09.207,Manager-000004,
51913,3102,Check for completeness,2024-03-29 14:22:04.199,Clerk-000002,
51914,3102,Perform checks,2024-03-29 14:23:01.491,Clerk-000005,
51915,3102,Make decision,2024-03-29 14:30:33.068,Manager-000002,
51916,3102,Notify accept,2024-03-29 14:49:02.384,Manager-000003,
51917,3102,Deliver card,2024-03-29 15:00:35.392,Manager-000006,
19261,3103,Check for completeness,2024-03-29 14:30:24.902,Clerk-000001,
19262,3103,Perform checks,2024-03-29 14:38:21.936,Clerk-000004,
19263,3103,Make decision,2024-03-29 14:47:50.295,Manager-000001,
19264,3103,Notify accept,2024-03-29 15:04:53.219,Manager-000002,
19265,3103,Deliver card,2024-03-29 15:21:12.584,Manager-000005,
38326,3104,Verification process,2024-03-29 15:37:33.348,Clerk-000002,HOMONYMOUS(Check for completeness)
38327,3104,Verification process,2024-03-29 15:50:04.315,Clerk-000001,HOMONYMOUS(Perform checks)
38328,3104,Decision review,2024-03-29 15:57:15.062,Manager-000004,HOMONYMOUS(Make decision)
38329,3104,notify reject,2024-03-29 16:22:07.830,Manager-000006,
38330,3104,time out,2024-03-29 16:24:10.070,,
42609,3105,Check for completeness,2024-03-29 15:48:06.149,Clerk-000005,
42610,3105,Information exchange,2024-03-29 15:49:06.431,Manager-000003,HOMONYMOUS(Request info)
42611,3105,info received,2024-03-29 15:51:59.000,,
42612,3105,Check for completeness,2024-03-29 15:52:09.000,Clerk-000003,
42613,3105,Request info,2024-03-29 15:55:45.516,Manager-000001,
42614,3105,Information exchange,2024-03-29 16:13:37.238,,HOMONYMOUS(info received)
42615,3105,Check for completeness,2024-03-29 16:13:47.238,Clerk-000006,
42616,3105,Request info,2024-03-29 16:27:35.285,Manager-000002,
42617,3105,Information exchange,2024-03-29 16:30:57.796,,HOMONYMOUS(info received)
42618,3105,Check for completeness,2024-03-29 16:31:07.796,Clerk-000002,
42619,3105,Request info,2024-03-29 16:36:20.794,Manager-000005,
42620,3105,Information exchange,2024-03-29 16:36:27.594,,HOMONYMOUS(info received)
42621,3105,Check for completeness,2024-03-29 16:36:37.594,Clerk-000003,
42622,3105,Perform checks,2024-03-29 16:45:55.589,Clerk-000001,
42623,3105,Make decision,2024-03-29 17:05:46.928,Manager-000006,
42624,3105,Notify accept,2024-03-29 17:15:13.119,Manager-000005,
42625,3105,Deliver card,2024-03-29 17:20:28.204,Manager-000003,
4220,3106,Check for completeness,2024-03-29 16:21:46.461,Clerk-000004,
4221,3106,Perform checks,2024-03-29 16:29:08.138,Clerk-000005,
4222,3106,Make decision,2024-03-29 16:38:31.577,Manager-000003,
4223,3106,Notify accept,2024-03-29 16:40:35.981,Manager-000001,
4224,3106,Deliver card,2024-03-29 16:50:20.040,Manager-000004,
39913,3107,Check for completeness,2024-03-29 16:55:44.141,Clerk-000006,
39914,3107,Request info,2024-03-29 17:13:50.784,Manager-000002,
39915,3107,info received,2024-03-29 17:16:46.761,,
39916,3107,Check for completeness,2024-03-29 17:16:56.761,Clerk-000004,
39917,3107,Perform checks,2024-03-29 17:31:05.393,Clerk-000002,
39918,3107,Make decision,2024-03-29 17:56:20.713,Manager-000001,
39919,3107,Notify accept,2024-03-29 18:11:52.658,Manager-000004,
39920,3107,Deliver card,2024-03-29 18:14:23.920,Manager-000006,
30807,3108,Verification process,2024-03-29 19:12:40.912,Clerk-000005,HOMONYMOUS(Check for completeness)
30808,3108,Perform checks,2024-03-29 19:23:10.519,Clerk-000001,
30809,3108,Make decision,2024-03-29 19:24:28.767,Manager-000002,
30810,3108,notify reject,2024-03-29 19:42:47.515,Manager-000005,
30811,3108,time out,2024-03-29 19:59:55.581,,
16066,3109,Check for completeness,2024-03-29 19:21:13.868,Clerk-000003,
16067,3109,Perform checks,2024-03-29 19:57:08.756,Clerk-000006,
16068,3109,Make decision,2024-03-29 20:04:51.020,Manager-000003,
16069,3109,notify reject,2024-03-29 20:06:15.599,Manager-000001,
16070,3109,time out,2024-03-29 20:12:29.485,,
50658,3110,Check for completeness,2024-03-29 20:05:24.910,Clerk-000004,
50659,3110,Request info,2024-03-29 20:20:29.172,Manager-000004,
50660,3110,Information exchange,2024-03-29 20:30:44.713,,HOMONYMOUS(info received)
50661,3110,Verification process,2024-03-29 20:30:54.713,Clerk-000002,HOMONYMOUS(Check for completeness)
50662,3110,Perform checks,2024-03-29 20:39:12.399,Clerk-000001,
50663,3110,Make decision,2024-03-29 20:52:50.256,Manager-000002,
50664,3110,notify reject,2024-03-29 20:59:08.487,Manager-000005,
50665,3110,review request received,2024-03-29 21:14:58.512,,
50666,3110,Verification process,2024-03-29 21:15:08.512,Clerk-000004,HOMONYMOUS(Check for completeness)
50667,3110,Request info,2024-03-29 21:22:18.363,Manager-000001,
50668,3110,info received,2024-03-29 21:25:30.586,,
50669,3110,Check for completeness,2024-03-29 21:25:40.586,Clerk-000002,
50670,3110,Request info,2024-03-29 21:25:45.959,Manager-000004,
50671,3110,info received,2024-03-29 21:39:44.681,,
50672,3110,Check for completeness,2024-03-29 21:39:54.681,Clerk-000005,
50673,3110,Request info,2024-03-29 21:47:54.760,Manager-000002,
50674,3110,info received,2024-03-29 21:48:25.615,,
50675,3110,Check for completeness,2024-03-29 21:48:35.615,Clerk-000001,
50676,3110,Request info,2024-03-29 21:54:46.816,Manager-000001,
50677,3110,info received,2024-03-29 21:55:17.065,,
50678,3110,Check for completeness,2024-03-29 21:55:27.065,Clerk-000003,
50679,3110,Request info,2024-03-29 22:05:35.813,Manager-000003,
50680,3110,info received,2024-03-29 22:06:10.048,,
50681,3110,Check for completeness,2024-03-29 22:06:20.048,Clerk-000006,
50682,3110,Perform checks,2024-03-29 22:22:15.298,Clerk-000002,
50683,3110,Make decision,2024-03-29 22:22:52.640,Manager-000004,
50684,3110,Notify accept,2024-03-29 22:25:25.884,Manager-000002,
50685,3110,Deliver card,2024-03-29 22:29:11.148,Manager-000006,
29594,3111,Check for completeness,2024-03-29 20:38:38.912,Clerk-000005,
29595,3111,Request info,2024-03-29 20:48:48.461,Manager-000006,
29596,3111,info received,2024-03-29 20:51:03.927,,
29597,3111,Check for completeness,2024-03-29 20:51:13.927,Clerk-000003,
29598,3111,Perform checks,2024-03-29 20:55:23.494,Clerk-000006,
29599,3111,Make decision,2024-03-29 21:09:30.033,Manager-000003,
29600,3111,Notify accept,2024-03-29 21:25:58.224,Manager-000006,
29601,3111,Deliver card,2024-03-29 21:50:58.348,Manager-000005,
16411,3112,Check for completeness,2024-03-29 22:19:28.110,Clerk-000004,
16412,3112,Perform checks,2024-03-29 22:23:25.430,Clerk-000005,
16413,3112,Make decision,2024-03-29 22:30:57.634,Manager-000001,
16414,3112,notify reject,2024-03-29 22:31:55.335,Manager-000003,
16415,3112,Decision review,2024-03-29 22:46:50.485,,HOMONYMOUS(review request received)
16416,3112,Verification process,2024-03-29 22:47:00.485,Clerk-000001,HOMONYMOUS(Check for completeness)
