Case,Activity,Timestamp,Resource,Event,label
7830722,send confirmation receipt_signed2,2013-07-05 07:00:30.900,560872,43865,collateral events(send confirmation receipt)
7830722,regular procedure without MER,2013-07-05 07:00:31.000,560872,43862,
7830722,send confirmation receipt,2013-07-05 07:00:32.000,560872,43860,
7830722,send confirmation receipt_signed1,2013-07-05 07:00:32.000,560872,43862,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-07-05 07:00:32.000,560872,43860,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-05 07:00:32.500,560872,43862,collateral events(send confirmation receipt)
7830722,send confirmation receipt,2013-07-05 07:00:33.000,560872,43867,
7830722,send confirmation receipt_signed2,2013-07-05 07:00:33.000,560872,43860,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-07-05 07:00:33.100,560872,43867,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-05 07:00:33.300,560872,43867,collateral events(send confirmation receipt)
7830722,start WABOprocedure,2013-07-05 07:00:34.000,560872,43869,
7830722,send confirmation receipt_signed1,2013-07-05 07:00:34.400,560872,43869,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-05 07:00:35.300,560872,43869,collateral events(send confirmation receipt)
7830722,create letter requesting missing data,2013-07-30 07:00:01.000,3273854,43875,
7830722,send confirmation receipt_signed1,2013-07-30 07:00:01.100,3273854,43875,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-30 07:00:01.800,3273854,43875,collateral events(send confirmation receipt)
7830722,create subcases completeness,2013-07-30 07:00:02.000,3273854,43871,
7830722,send confirmation receipt_signed1,2013-07-30 07:00:02.600,3273854,43871,collateral events(send confirmation receipt)
7830722,phase asked additional information,2013-07-30 07:00:03.000,3273854,43876,
7830722,send confirmation receipt_signed2,2013-07-30 07:00:03.300,3273854,43871,collateral events(send confirmation receipt)
7830722,procedure change,2013-07-30 07:00:04.000,3273854,43872,
7830722,send confirmation receipt_signed1,2013-07-30 07:00:04.000,3273854,43876,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-07-30 07:00:04.200,3273854,43872,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-30 07:00:04.600,3273854,43876,collateral events(send confirmation receipt)
7830722,request complete,2013-07-30 07:00:05.000,3273854,43873,
7830722,send confirmation receipt_signed2,2013-07-30 07:00:05.100,3273854,43872,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-07-30 07:00:05.500,3273854,43873,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-30 07:00:05.600,3273854,43873,collateral events(send confirmation receipt)
7830722,retrieve missing data,2013-07-30 07:00:06.000,3273854,43877,
7830722,send confirmation receipt_signed1,2013-07-30 07:00:06.000,3273854,43877,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-30 07:00:06.900,3273854,43877,collateral events(send confirmation receipt)
7830722,term for supplying missing data,2013-07-30 07:00:07.000,3273854,43874,
7830722,send confirmation receipt_signed1,2013-07-30 07:00:07.500,3273854,43874,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-07-30 07:00:08.400,3273854,43874,collateral events(send confirmation receipt)
7830722,MER present in supplement,2013-08-05 07:00:56.000,3273854,43882,
7830722,send confirmation receipt_signed1,2013-08-05 07:00:56.300,3273854,43882,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:00:56.500,3273854,43882,collateral events(send confirmation receipt)
7830722,article 34  WABO applies,2013-08-05 07:00:57.000,3273854,43887,
7830722,send confirmation receipt_signed1,2013-08-05 07:00:57.000,3273854,43887,collateral events(send confirmation receipt)
7830722,assessment of content completed,2013-08-05 07:00:58.000,3273854,43891,
7830722,send confirmation receipt_signed2,2013-08-05 07:00:58.000,3273854,43887,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:00:58.500,3273854,43891,collateral events(send confirmation receipt)
7830722,completed subcases content,2013-08-05 07:00:59.000,3273854,43893,
7830722,send confirmation receipt_signed2,2013-08-05 07:00:59.300,3273854,43891,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:00:59.700,3273854,43893,collateral events(send confirmation receipt)
7830722,enter receipt of additional data,2013-08-05 07:01:00.000,3273854,43880,
7830722,send confirmation receipt_signed2,2013-08-05 07:01:00.300,3273854,43893,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:01:00.600,3273854,43880,collateral events(send confirmation receipt)
7830722,phase additional information received,2013-08-05 07:01:01.000,3273854,43892,
7830722,send confirmation receipt_signed2,2013-08-05 07:01:01.200,3273854,43880,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:01:01.700,3273854,43892,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:01.900,3273854,43892,collateral events(send confirmation receipt)
7830722,phase advice known,2013-08-05 07:01:02.000,3273854,43890,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:02.300,3273854,43890,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:02.900,3273854,43890,collateral events(send confirmation receipt)
7830722,phase application receptive,2013-08-05 07:01:03.000,3273854,43888,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:03.200,3273854,43888,collateral events(send confirmation receipt)
7830722,procedure change,2013-08-05 07:01:04.000,3273854,43886,
7830722,send confirmation receipt_signed2,2013-08-05 07:01:04.200,3273854,43888,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:01:04.700,3273854,43886,collateral events(send confirmation receipt)
7830722,procedure change after completeness,2013-08-05 07:01:05.000,3273854,43884,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:05.600,3273854,43884,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:05.700,3273854,43886,collateral events(send confirmation receipt)
7830722,receive additional information,2013-08-05 07:01:06.000,3273854,43879,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:06.200,3273854,43879,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:06.400,3273854,43884,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:06.900,3273854,43879,collateral events(send confirmation receipt)
7830722,request complete,2013-08-05 07:01:07.000,3273854,43883,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:07.900,3273854,43883,collateral events(send confirmation receipt)
7830722,send confirmation receipt additional data,2013-08-05 07:01:08.000,3273854,43881,
7830722,send confirmation receipt_signed2,2013-08-05 07:01:08.100,3273854,43883,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:01:08.300,3273854,43881,collateral events(send confirmation receipt)
7830722,send letter in progress,2013-08-05 07:01:09.000,3273854,43885,
7830722,send confirmation receipt_signed2,2013-08-05 07:01:09.200,3273854,43881,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-05 07:01:09.200,3273854,43885,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:09.700,3273854,43885,collateral events(send confirmation receipt)
7830722,treat subcases content,2013-08-05 07:01:10.000,3273854,43889,
7830722,send confirmation receipt_signed1,2013-08-05 07:01:10.200,3273854,43889,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-05 07:01:10.400,3273854,43889,collateral events(send confirmation receipt)
7830722,ask stakeholders views,2013-08-20 07:00:13.000,3273854,43895,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:13.700,3273854,43895,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:13.800,3273854,43895,collateral events(send confirmation receipt)
7830722,by law,2013-08-20 07:00:14.000,3273854,43898,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:14.700,3273854,43898,collateral events(send confirmation receipt)
7830722,coordination of application,2013-08-20 07:00:15.000,3273854,43897,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:15.000,3273854,43898,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:15.400,3273854,43897,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:15.900,3273854,43897,collateral events(send confirmation receipt)
7830722,creating cover letter decision,2013-08-20 07:00:16.000,560890,43902,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:16.700,560890,43902,collateral events(send confirmation receipt)
7830722,creating environmental permit decision,2013-08-20 07:00:17.000,3273854,43903,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:17.600,560890,43902,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:17.900,3273854,43903,collateral events(send confirmation receipt)
7830722,decision date prior to decision,2013-08-20 07:00:18.000,3273854,43899,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:18.400,3273854,43903,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:18.600,3273854,43899,collateral events(send confirmation receipt)
7830722,enter senddate decision,2013-08-20 07:00:19.000,560890,43910,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:19.100,3273854,43899,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:19.300,560890,43910,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:19.500,560890,43910,collateral events(send confirmation receipt)
7830722,enter senddate decision environmental permit,2013-08-20 07:00:20.000,560890,43906,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:20.900,560890,43906,collateral events(send confirmation receipt)
7830722,generating decision environmental permit,2013-08-20 07:00:21.000,560890,43912,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:21.500,560890,43906,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:21.500,560890,43912,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:21.800,560890,43912,collateral events(send confirmation receipt)
7830722,grounds for refusal,2013-08-20 07:00:22.000,3273854,43894,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:22.700,3273854,43894,collateral events(send confirmation receipt)
7830722,phase decision ready,2013-08-20 07:00:23.000,560890,43909,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:23.100,3273854,43894,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:23.900,560890,43909,collateral events(send confirmation receipt)
7830722,phase decision sent,2013-08-20 07:00:24.000,560890,43908,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:24.400,560890,43909,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:24.600,560890,43908,collateral events(send confirmation receipt)
7830722,phase decision taken,2013-08-20 07:00:25.000,560890,43911,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:25.100,560890,43908,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:25.900,560890,43911,collateral events(send confirmation receipt)
7830722,register objection and appeal periods,2013-08-20 07:00:26.000,560890,43901,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:26.600,560890,43911,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:26.900,560890,43901,collateral events(send confirmation receipt)
7830722,set decision phase decision permitting decided,2013-08-20 07:00:27.000,560890,43904,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:27.000,560890,43901,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:27.100,560890,43904,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:27.300,560890,43904,collateral events(send confirmation receipt)
7830722,set decision status,2013-08-20 07:00:28.000,3273854,43913,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:28.400,3273854,43913,collateral events(send confirmation receipt)
7830722,start decision phase decision permitting sent,2013-08-20 07:00:29.000,560890,43905,
7830722,send confirmation receipt_signed2,2013-08-20 07:00:29.200,3273854,43913,collateral events(send confirmation receipt)
7830722,submit decision,2013-08-20 07:00:30.000,560890,43900,
7830722,send confirmation receipt_signed1,2013-08-20 07:00:30.000,560890,43905,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:30.200,560890,43905,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed1,2013-08-20 07:00:30.300,560890,43900,collateral events(send confirmation receipt)
7830722,send confirmation receipt_signed2,2013-08-20 07:00:30.700,560890,43900,collateral events(send confirmation receipt)
